,File Path,File Name,Extension,Size (MB),Modification Time,Access Time,Creation Time,Parent Directory,Is File,Is Symlink,Absolute Path,Num Lines,Num Functions,Num Classes,Encoding,Num Rows,Num Cols,Num Cells,Empty Cells,Has Password,Num Words,Author,Last Modified By,Original Format,Mode,Width,Height,Num Slides,Subject,Date,Sender,Active Sheet,Sheet Names,Data,Creator,Num Files,File Types,File Names,Error,Num Keys,Key Names,Empty Values,Bitrate,Length,Artist,Title,Organization,Animated,Frames,Message
75,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Katy Perry.aiff,Katy Perry.aiff,.aiff,51.142728,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Katy Perry.aiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1411200.0,289.9243537414966,,,,N/A,N/A,N/A
76,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada.jpg,MapCanada.jpg,.jpg,1.24704,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,JPEG,RGB,4489.0,2896.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada.png,MapCanada.png,.png,0.774655,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PNG,RGBA,3000.0,2408.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada_corrupted.jpg,MapCanada_corrupted.jpg,.jpg,1.24704,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada_corrupted.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
79,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada_corrupted.png,MapCanada_corrupted.png,.png,0.774655,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapCanada_corrupted.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.gif,MapleLeaf.gif,.gif,0.794349,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.gif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GIF,P,480.0,480.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,27.0,N/A
81,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.heic,MapleLeaf.heic,.heic,0.112295,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.heic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HEIF,RGB,1600.0,1200.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
82,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.heif,MapleLeaf.heif,.heif,0.112295,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf.heif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HEIF,RGB,1600.0,1200.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
83,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf_corrupted.heic,MapleLeaf_corrupted.heic,.heic,0.112295,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf_corrupted.heic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
84,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf_corrupted.heif,MapleLeaf_corrupted.heif,.heif,0.112295,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MapleLeaf_corrupted.heif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSEdgeIcon.gif,MSEdgeIcon.gif,.gif,0.002464,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSEdgeIcon.gif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GIF,P,79.0,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,1.0,N/A
86,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSEdgeIcon_corrupted.gif,MSEdgeIcon_corrupted.gif,.gif,0.002464,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSEdgeIcon_corrupted.gif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
87,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSWordIcon.tiff,MSWordIcon.tiff,.tiff,0.004822,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSWordIcon.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TIFF,RGBA,79.0,106.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
88,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSWordIcon_corrupted.tiff,MSWordIcon_corrupted.tiff,.tiff,0.004822,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\MSWordIcon_corrupted.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
89,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.gif,ocr_text.gif,.gif,3.360264,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.gif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GIF,P,3840.0,2160.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,1.0,N/A
90,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.jpg,ocr_text.jpg,.jpg,1.4328,2024-01-15 15:34:00,2024-01-16 19:48:45,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,JPEG,RGB,3840.0,2160.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
91,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.png,ocr_text.png,.png,15.4369,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PNG,RGBA,3840.0,2160.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
92,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.tif,ocr_text.tif,.tif,6.064828,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\ocr_text.tif,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TIFF,RGBA,3840.0,2160.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
93,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample.json,sample.json,.json,0.0002,2024-01-15 15:34:01,2024-01-16 19:48:46,2024-01-15 15:34:01,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\sample.json,N/A,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0,"['array', 'boolean', 'color', 'null', 'number', 'object', 'a', 'c', 'string']",1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Sample.xml,Sample.xml,.xml,0.004548,2024-01-15 15:34:00,2024-01-17 12:50:18,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Sample.xml,120.0,N/A,N/A,ascii,N/A,N/A,N/A,N/A,N/A,336.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
95,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.docx,SampleReport.docx,.docx,0.013999,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.docx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,Second Test Author,last_modified_by Test Author,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
96,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.pdf,SampleReport.pdf,.pdf,0.105687,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
97,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.pptx,SampleReport.pptx,.pptx,0.047541,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.pptx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,Second Test Author,last_modified_by Test Author,N/A,N/A,N/A,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
98,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.zip,SampleReport.zip,.zip,0.064254,2024-01-15 15:34:00,2024-01-17 12:50:14,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport.zip,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,"{'docx': 2, 'pptx': 1}","['SampleReport.docx', 'SampleReport.pptx', 'HealthCanadaOverviewFromWikipedia.docx']",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
99,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReportScreenShot.pdf,SampleReportScreenShot.pdf,.pdf,0.221345,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReportScreenShot.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReportScreenShot_corrupted.pdf,SampleReportScreenShot_corrupted.pdf,.pdf,0.221345,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReportScreenShot_corrupted.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
101,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_corrupted.zip,SampleReport_corrupted.zip,.zip,0.064254,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_corrupted.zip,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.docx,SampleReport_Locked.docx,.docx,0.02304,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.docx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
103,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.pdf,SampleReport_Locked.pdf,.pdf,0.096195,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
104,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.pptx,SampleReport_Locked.pptx,.pptx,0.058368,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\SampleReport_Locked.pptx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
105,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Sample_corrupted.xml,Sample_corrupted.xml,.xml,0.004429,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Sample_corrupted.xml,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
106,C:\Users\BLUO\Downloads\report\tests\resources\test_files\StructureofCanadianFederalGovFromWikipedia_Locked.xlsx,StructureofCanadianFederalGovFromWikipedia_Locked.xlsx,.xlsx,0.04608,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\StructureofCanadianFederalGovFromWikipedia_Locked.xlsx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
107,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French Corrupted.mp3,Super Easy French Corrupted.mp3,.mp3,5.451885,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French Corrupted.mp3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
108,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French Corrupted.wav,Super Easy French Corrupted.wav,.wav,2.097152,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French Corrupted.wav,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
109,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French.mp3,Super Easy French.mp3,.mp3,5.451885,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French.mp3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,199147.0,219.0,,,,N/A,N/A,N/A
110,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French.wav,Super Easy French.wav,.wav,42.04245,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Super Easy French.wav,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1536000.0,218.9706875,,,,N/A,N/A,N/A
111,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Taylor Swift.mp4,Taylor Swift.mp4,.mp4,10.808772,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Taylor Swift.mp4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,228.4843537414966,,,,N/A,N/A,N/A
112,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test Email.msg,Test Email.msg,.msg,0.0768,2024-01-15 15:34:00,2024-01-16 19:48:46,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test Email.msg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Test Email,"Mon, 18 Sep 2023 13:57:16 -0400","""Burnett, Taylen (HC/SC)"" <Taylen.Burnett@hc-sc.gc.ca>",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
113,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test Email_corrupted.msg,Test Email_corrupted.msg,.msg,0.0768,2024-01-15 15:34:00,2024-01-17 15:02:59,2024-01-15 15:34:00,C:\Users\BLUO\Downloads\report\tests\resources\test_files,1,0,C:\Users\BLUO\Downloads\report\tests\resources\test_files\Test Email_corrupted.msg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FileProcessingFailedError,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
